pamədori	1
surfə	14
jığo	4
mısodirə	1
sərbozətiku	1
pepırtiyə	1
kuyə	11
şangonə	4
gınokor	2
barde	6
ro	29
jeni	1
hıtedən	1
pəymon	1
nığıle	1
nomi	1
nezbe	1
kəllə	3
penışomı	1
litr	1
balon	1
halə	1
dılvandi	1
şeydə	4
əsəd	3
dəşəkəs	1
diynən	1
nıngım	2
bəçəton	22
yumori	1
jiyədənə	2
miəllimona	1
məclis	4
peyarşiyədə	1
səvxozəti	1
ğodmonədə	1
kije	1
tolışstoni	1
kardənişon	1
omedəş	1
bəfomande	1
hesobi	1
səmone	1
çiçon	4
ğol	2
ziyodi	2
morə	3
bıvğand	2
məhəl	1
dahaştedə	2
çovniye	1
oğatedə	1
səybən	1
xani	6
əv	52
zərfətəkə	2
katibi	2
nəzıni	5
hışkədəvıj	1
əştedəm	2
cəmati	13
lenin	2
yəğobi	1
əxxoj	1
mandedəni	3
aaa	1
dukon	2
rohət	1
mıvə	1
şango	2
esətən	3
sipirişı	3
kardışone	5
məclisi	7
tojə	14
sorisə	1
xəşəti	1
puri	2
bəkarde	1
şovği	1
hardedəbe	1
soədə	6
fiki	2
lukuku	1
poli	2
kilon	1
buccə	1
çap	12
evatə	1
həbibullah	1
giy	2
rəsedə	7
vəse	4
yunis	6
ğeyli	1
kuydə	1
konduktor	3
nalog	4
həl	1
tiflıs	1
kəbləmon	2
tocir	1
larzedəş	1
armaturiku	1
lıbutədə	1
ğodtət	1
jəşe	3
bardedəbe	1
peşom	2
merdon	11
mərtəbəynə	1
yədulla	8
suteədə	1
davarde	1
ıştı	38
viz	1
əbəyn	1
bəhəəni	1
biçovnım	1
ğızlovoədə	2
bahandı	1
moyən	1
zəmonədə	1
tarse	2
hamomədə	1
rəsəmon	1
əyən	5
şirvan	2
osmon	2
zandeku	1
ənəxəbədə	2
mailə	2
sıpəzoə	1
vəyədə	4
səydim	1
kırç	2
boştı	1
kəybəku	2
siyosətiku	1
girdiliv	1
koye	5
petate	1
təmşo	10
azad	1
nıngi	11
əpi	1
xıvandonkuyən	1
umrış	1
çəğənde	1
rico	1
gətıme	1
mıhokimə	1
cərulla	5
egınedəbe	1
pegətedəybən	1
vərzışə	1
moskviçə	1
sıvoy	1
viloyətədə	1
iberdəmə	3
ğəmımon	1
məholi	1
bahand	1
bıriyedən	1
pegətedənıbe	1
hıcubətədə	1
demı	1
ətri	1
kardəni	1
obırnedə	5
gulimi	2
da	3
ciringo	1
biyəm	1
var	1
ərizə	2
beəkəy	1
bəbemon	1
şoyd	1
devriku	1
hamsiyəş	1
ittifoğ	1
gurə	1
aybış	2
leninçi	1
bəvon	6
maşkinə	1
çumçıko	3
nıbə	2
məmədon	1
cəlil	1
merdbe	4
bəhlul	1
nıvışte	1
əsəron	1
biyəy	1
bistən	1
kəlonən	1
erutım	1
mıni	14
fəhlə	1
puliyən	1
çiçe	16
boon	2
bojen	1
bəmardem	1
budə	1
ruy	2
xani	1
dərandedən	1
patəşe	2
haydı	1
nırəsəyş	1
piyəmerdətiyədə	1
bəyji	1
yolyəti	1
əğəhuseyni	2
xərəboği	1
ğoymə	3
hestışe	4
xunədəy	1
axund	4
dastədəş	1
çavom	2
bəhəmon	1
ruku	3
goy	7
sohbəton	2
kumədə	2
bıdırın	4
dığət	1
miəllimiku	1
omedəbe	1
hıtedə	4
mətbuotonədə	1
rəhbər	1
piyəşe	2
doydəm	2
lozim	7
əcəllən	1
nışdəbe	1
xanəndə	1
zıvonşınos	1
bıdo	1
istifodə	1
arışte	1
iyom	2
omedən	6
məxsus	1
arıştedə	2
erut	1
tındi	1
pegətedən	2
səbr	6
bardeş	1
fılonkəsi	1
əbişe	1
ğərəyz	1
bikə	1
kəliyən	1
əğılən	1
cəhənnımışon	1
elədi	1
lətifonodə	1
ozo	2
pıə	44
cırış	1
ciring	2
taxıli	1
mudir	3
gıneku	1
məsəlon	2
dəvoştedə	1
sə	60
bərobər	1
mahmudə	2
dastış	2
bıməsı	1
sənəti	1
sinədə	3
peçınedən	1
məholə	1
zınedənıbiş	1
b	2
kəxəlizi	1
nıdoşe	1
ovəynədə	1
gətəşe	1
nıvotıme	1
həni	3
lozimebu	1
pevate	3
zoəku	3
jəgoən	3
bənışten	1
mamuku	1
zərfətiku	2
kosibə	1
mardon	3
boən	5
patəmone	1
əhd	1
ğıbilə	3
məktəbi	4
sipiyə	3
çiy	7
peşomedəbe	1
əştedəniş	1
bəyəndıən	1
şedəş	6
pevolo	2
dukondorə	1
egıneədə	2
mel	2
zınə	2
rədioədə	1
kef	1
toykiyədə	1
kardeşone	1
fırsınedə	1
gətəkəson	1
səlomət	2
olxartedə	1
tumbə	1
həftədə	1
əhvoloti	5
xırtə	3
sutə	2
a	5
jinə	1
bənəveş	1
piyedone	2
papruzə	2
nıng	8
şartukə	1
məçitədə	1
tolışədə	1
olətı	1
kulə	1
dəşəy	1
mərəx	1
pure	1
ğəziyə	2
rəsəkəs	1
milisi	1
bəvəc	1
ğədəmə	1
hıcum	1
dome	2
kıvole	1
bidirin	1
xoş	7
dorozi	1
eməkə	1
doydəmon	2
cəhənnım	2
nohəxədə	2
kəlimon	1
mərsiyon	1
sədəy	1
vəşiş	1
pelxartedən	1
diyovıjə	1
şəriku	1
pegət	5
vidio	1
ak	1
oxoye	1
suləymoni	3
məsxərə	1
əməli	1
ogətedə	2
aləmi	2
vadə	2
damb	1
jəydəm	2
doroz	1
kardeyro	3
rəhmatşə	1
dılədəbe	1
gəvəcəngon	1
xəşi	1
temır	1
dımjon	5
çuşçıko	1
həvatə	2
cıvon	2
raykomi	2
bini	1
niyə	7
maşino	1
xılxi	1
dəlokobədə	1
vəyu	16
vədə	14
bıkoən	1
şuturımı	1
bıstənən	1
zindon	1
besone	1
əlişan	2
marde	10
çovnedən	1
əliğəmə	1
məsəmone	2
kardedəşon	1
çəxırə	1
nəzəri	1
bəzınen	1
mijə	1
peğandedə	4
rujbəruj	3
bınıştı	2
deştə	48
həşigardiş	1
şartuk	2
mərhəmət	2
holış	1
bıkəəni	1
zınedəş	4
ekəm	2
deyəndı	3
ğızılı	1
mirəhməde	1
vindemon	1
doəkəs	1
bıvğandin	1
ımru	1
dəvoştə	1
vonə	2
bəməseyn	1
ımi	10
haydi	2
sərf	1
yole	4
vindedən	3
nemıki	1
xodi	1
purə	1
mahmud	1
voteədə	3
bəvoteyəni	1
kiye	4
fındıx	1
nəbi	4
sıxanvərzəti	1
əməlonku	1
jəydəni	2
gırdo	2
hiyədə	1
piyə	3
cəbi	1
miəllimi	27
xalıği	2
dəvarde	4
imomverdi	11
ımiyən	1
hardəşe	2
əhmədən	1
ımşango	1
dılə	12
duşedə	1
bıvindom	1
get	2
kə	65
ziyodən	1
proç	1
peşi	2
yolon	2
pəs	2
ğeyf	1
seyr	1
onəgardiş	1
səbəbi	1
sıxankarde	1
zəhməti	1
çiyedəş	1
vızış	1
obıştə	3
fik	21
lulə	4
bobon	1
bu	2
penışt	1
həon	1
obgon	1
odəmiş	1
bımard	1
ziyod	2
donzəy	1
sərboz	1
sipiyəsəon	1
kışte	2
musiği	1
mığəddəse	1
tənğıd	1
larzə	2
husi	4
ii	1
hisson	1
sipirişi	1
arşiyəy	1
vizən	1
şali	5
dərgəz	4
bokləo	1
toşi	1
kisə	3
vırədəy	2
key	2
tat	1
rəbi	2
oməni	1
dəftərədə	2
rıkini	1
darzi	3
ning	3
oj	3
pıyəjenən	1
kərən	6
muxtari	2
dumontono	1
bəçəvon	6
moyə	5
çəşiku	1
dəəvoni	1
şəhrədə	2
oğoli	4
obəgardeş	1
ğanunon	2
xıyo	6
bidə	5
dədə	17
dimiyən	1
şəve	1
duov	3
aşuli	1
hetışonbe	1
sənətebu	1
bino	21
dustinbən	1
poonən	1
xəməncon	1
papa	1
şeədə	9
səni	2
diyono	1
baləku	1
devlət	1
vinde	7
lapətkə	2
oşno	1
egınedə	14
xəş	2
oldozi	1
kardedəş	9
deyirsən	1
bidutən	1
eginıə	1
əyşte	1
cədd	3
vəyşto	1
çəp	5
bəkovrə	1
kəsiku	1
nahardeye	2
çımıkuyəni	1
oxoyədə	17
valideynon	1
pıloədo	1
gucili	1
əhvololı	1
dəvət	5
bızon	1
boylıma	1
bəro	3
kulətonıjonha	1
diyovıjonədə	1
mənotə	2
zınedəm	4
bınışt	2
ifodə	1
dəgiş	2
kardedənişon	2
hiçi	19
polo	1
bitono	1
xoto	4
kardedəybən	7
xəcil	1
vaxtbe	2
nəzmə	1
həvoədə	1
paho	1
sesə	1
dəbastəme	1
dasthori	2
sard	2
çordə	1
məhməd	5
peşe	1
aspi	1
bidən	1
təloniye	1
pegəteədə	1
voyenkomatədə	1
dərokə	1
omədə	1
gəvçərəz	1
bardedəm	1
parseydə	1
cohil	1
tələb	3
bıxi	5
fərəciş	1
tarıx	1
pəson	3
ruyəni	3
bıəbin	2
noinsofi	1
kədəy	2
axundov	1
ğınə	1
dəvo	5
çəğəteğon	1
demiyən	2
çiyi	1
dəvlət	1
ocəğeyəni	1
beari	1
bukə	4
kinon	2
okorniyəşbe	1
asfaltisə	1
nobələd	1
yarə	4
nıdoone	1
çangbəyəxə	1
cırə	2
ğıryətmandə	1
nijiyi	1
adət	2
vaxtonədə	10
zikməvulə	1
xan	16
maştone	2
ğədəm	2
şəş	1
beşedən	3
pekəm	2
sıxanvərze	1
gəpbe	2
ləzzətış	1
gıy	2
vindəyon	1
məğbulə	1
eyəğandi	1
nəvoyşəni	1
pəvəndi	6
kıştedəş	1
dərbədər	1
kardeədə	11
bıriğədon	1
bıbum	2
zərbə	1
çay	6
ğıymətiku	1
novneydə	1
bəkəşe	1
kiştə	1
tap	1
penton	2
əhvolol	1
çınığə	4
peşo	7
sadıxi	2
bekardedə	9
janre	3
maftuliku	1
əziməliya	1
bəşt	4
şejx	1
əfhaya	2
beşənən	1
bəyjiyə	1
leninən	1
peşoməynə	1
cıvonbe	1
hardanə	1
ədəbiyotədə	1
gorənə	1
əğıliku	2
hiyon	1
cındo	1
nıznəym	1
mangədə	1
noəmbe	1
bıəbəy	4
tarıxi	1
əşt	1
məkononku	1
piə	5
çı	59
hurmət	2
hestebən	1
visti	1
tərəfo	8
zındəş	1
çəj	1
piti	2
vır	1
bibi	1
həşiyən	1
toykiarşeədə	1
bənomon	2
okardəbe	1
birəsən	1
nıkarde	1
diyə	34
həğiğətən	4
boyli	5
anekdot	2
zınəyon	1
pelarzedən	1
dıləsi	1
hartərəfə	1
tiflis	1
bardedən	5
təminə	1
olaxti	1
inşallah	2
nəvedəş	2
oşəvi	1
sariyəli	1
arıştedənin	1
idarə	1
oməş	3
vişə	4
ancedə	2
ğappəğap	1
tərəfi	6
kıştedəm	1
azımbən	1
emardedə	1
gin	1
vindedəm	4
məsəcəğın	1
tənbe	1
ıştənən	6
olxortıniyəşbe	1
huşi	1
ağlı	1
dıjdə	2
hukman	2
səhvım	2
xorəkon	7
hestışbe	9
şodoşe	2
roy	19
mərsiyə	4
mudiri	1
dəgesi	1
pegınedə	1
jəgobu	1
kame	6
hırsış	1
əloməton	1
konə	1
həvo	4
təziyə	1
votəynə	1
zang	1
kəynə	11
vardəşnıbe	1
parçin	4
partkomi	1
ço	8
vardedən	5
professor	2
romedəbe	1
heybulla	5
nuşo	1
işdən	1
xosiyətiku	1
zıvoni	4
vami	1
ziyorət	4
mandin	1
dastkə	1
nınəvı	1
kəlomon	1
zəhmətkəşə	1
bixi	1
gujdə	1
zərfətvonəti	1
samməd	1
jeniku	3
bir	1
ğabilyətədə	1
mətəl	5
hərbə	1
ləğəb	2
zoəmon	2
çije	1
fəri	2
əğılxıvand	1
bırniyəbu	1
riyaziyat	1
aləkbəri	1
omedəbım	1
doəkəson	1
bışışti	1
məgbərə	1
hardonə	1
mırvət	1
bıjən	9
daxile	1
telı	1
ekudə	1
səloməti	1
kiye	1
şikili	1
rədd	1
uyən	1
sipə	3
purşəy	1
rentgen	1
sıxan	30
təği	1
şəkə	1
sıraf	1
gətedə	27
piyəjeni	2
tərsinə	1
doktori	1
zardə	1
bəbeyəni	2
poladi	3
əğəddin	1
bıəbe	9
xəmən	1
curə	1
məkə	12
isə	3
məvotən	2
əy	46
əkəj	1
ciringi	1
piyəmerdi	1
kitobədə	5
vəyəçodoo	1
fəhlon	1
nəcibə	1
moskviç	1
nıvıştedəş	1
vərdış	1
coylinə	4
mırvoriku	1
çımıku	5
kıştəşe	3
neynirsən	1
xəyəmandə	1
zəhmətkəşbe	1
cəmədoni	2
okardedə	7
tələ	1
bəçəmə	9
şəvbe	1
çəxu	2
vugar	1
sədre	1
gınedəni	3
ğızlovo	5
təbiətən	1
pəltəkə	2
coninə	1
edyəseyn	1
zınəj	1
pulon	4
vıləçambə	1
vaxtədə	6
tobəm	1
bıgətən	1
kılon	4
veyin	1
şikhaşiki	1
dəvonım	1
ənıvışton	2
oşandedən	1
hi	13
məşhəd	2
gordınişe	1
bunən	1
nıkəşı	1
əholi	1
dılisıxt	1
dərhol	1
havataniye	1
hiye	1
gij	1
gardedən	1
eləsinə	1
səydon	3
sinifi	1
nəlarzi	1
gılən	1
hıl	6
yu	2
kardedənbən	3
gonebən	1
ğıləy	1
pegətedəbe	1
omə	12
sepadijonən	1
koğəzi	3
nezə	5
girış	1
əyoy	2
vəşişeybən	1
həyvoni	5
əziməli	33
peşomım	1
mizon	1
peroxnedə	1
doktor	2
eəgıni	2
bənem	3
iştobən	2
təyin	3
lankoni	2
jələvoni	1
votəyon	1
koroğli	1
murtuzi	3
puli	1
pegətışe	2
hiç	1
harçi	5
mot	2
əbin	4
faiz	5
bono	1
tolişston	1
paşməynə	1
yunisi	4
turmə	1
votışe	23
ləzəti	1
kulisə	1
bıkəşı	1
kukə	5
deştı	1
kəzəl	2
bərkədə	9
variantonışon	1
nav	8
hiç	33
zeynəbi	2
beşedəbe	1
ogardəmon	1
bıkən	6
dəparzıniyəşni	1
səyde	3
ğusl	1
ıştənbəsə	1
zınəşe	2
dənoedə	3
əfa	1
fərəc	8
dərosnedə	1
həmməysə	3
sepadijonən	1
bəlangem	2
əvəsorədə	3
jeğo	1
hədəyon	1
dəllokə	3
sədr	31
dustbe	1
nəvedəybən	1
veyən	1
obe	1
səbəb	2
ekuyedə	2
ovsənə	1
çəşmədə	2
zolım	1
haciyo	1
merdiş	2
şəvnışt	5
dimmaçine	1
guya	3
beydə	3
aspisə	1
dastko	5
tolışiyədə	1
kardimone	1
məsedə	11
divon	2
gımon	1
blşi	1
məşhur	1
jenonədə	2
tilambobe	1
huzur	2
nışe	1
pidə	2
kəşi	2
kijə	1
həb	1
ərş	2
bıhıt	2
beşo	1
şırtə	1
kto	1
noydən	7
orəxedə	1
tofiğ	1
condo	1
vəyədən	1
lıvedənin	1
səhıtedən	1
gətəşbe	1
lef	4
parizkor	1
pulo	1
noydəm	2
ğoç	1
doo	1
tolışə	12
rujnəsə	1
kardəşe	5
dəxıli	1
kumə	6
samit	3
xəsisə	1
koməg	8
omedəni	2
olxartə	1
maştəvoni	1
bəmeyəni	1
maarif	1
tojnedən	1
vəyə	19
səlomun	5
bipiyoşe	1
sofe	1
zəmini	9
dırozə	5
tikəjən	1
kəəni	1
ləzi	4
mandəbe	1
gırdılıv	1
ğab	2
kuyku	1
pişimi	1
tərsətiku	2
kədəşon	1
jıgoy	1
gınon	2
ali	2
nıngo	2
nəhmət	1
əvı	1
vite	6
omeydəşni	1
ğəbədə	1
kəlxozi	14
cife	1
imorət	1
konfransədə	2
dəvardəbe	2
epuştedə	1
ismoyli	3
kəfşən	2
zınəy	1
rumkə	2
oəçığeybən	1
xırışi	1
kagi	2
nozə	2
ğəhrəmonon	5
təsdiğ	1
kardəmeyəni	1
oko	3
nınıştə	1
sıredən	3
tılə	1
nomi	14
vəşiyə	1
sahədə	1
həvəsi	2
yumoron	1
hardə	2
pekəllə	1
gıləy	163
pərən	2
geziə	1
vığandəmone	1
bəgəm	10
dust	8
vardedə	8
omedəmon	1
səvxozi	2
zoən	1
halibe	1
məlumot	1
avans	1
arıştəşe	1
çiçiku	1
ım	55
zoəbe	1
məlum	2
bıku	1
mardənin	1
şedə	49
ivrə	1
sıbutım	1
nəvəş	1
bişim	1
bınışti	1
eğandedən	1
pust	3
kandedən	1
ğəmbər	1
hostone	4
azize	1
day	8
vılo	11
həşt	1
vindedəniş	2
nımande	1
aparət	1
piyodə	2
ogardə	2
çulə	3
rubıə	1
çolə	3
bəçimi	1
şıti	2
egıniyə	2
hoci	3
nışonə	2
kofir	1
bədə	3
feruz	1
çoknə	13
təşkil	1
dımcon	1
onəgardiş	1
zorine	1
evato	1
dastnımoji	1
yol	3
xosə	2
ziyadan	1
təhkiyə	1
urusiyəti	1
kəşedə	6
kətto	3
tobən	2
guşon	5
ıştəni	21
jıgo	81
sırogət	1
lıngəriz	1
cəfoon	1
roşon	1
hejdəri	1
səydə	42
səydəm	1
ziyofəti	1
çıl	2
evoyədə	1
zikkə	9
həyf	4
dayan	1
mahbubə	1
botl	1
ğəsdo	1
ənəho	1
harki	1
təylə	2
noxəşi	1
həyvononro	1
tarıxiyə	2
eheyyy	1
əvışon	1
şukur	4
fikış	3
dəşu	2
kiştişe	1
təmizəti	2
rişinə	1
mərtəbədə	3
siyab	5
kinəy	1
mədinə	3
ğızlovojon	2
bəşe	2
əmandə	1
ləğı	6
partiyə	6
səydoni	1
əhvatiku	1
inə	3
əyvon	2
kəybon	1
hele	1
dılxıyə	1
lıve	1
cımi	1
dıy	1
doy	19
çəvonkuşən	1
obırniyə	2
nivotime	1
fikfam	2
pişim	1
ğəzən	4
şiş	2
ğəbıston	6
məmmədəliya	1
turmədəm	1
diyədə	13
dovri	1
ğo	1
urusə	4
soronədə	5
odəmon	28
məlumoton	2
kuyəşone	1
zoəmonən	1
şəhərədə	1
komitə	1
okırne	1
səlomi	1
niyebən	4
romeşe	1
vəyuş	1
avtobusədən	1
heynədə	1
bırğədiron	1
məhtərəm	1
betəme	1
gur	1
adəti	1
məhkəmədə	3
koonədə	2
kişmişi	1
çiy	1
əzbərbe	1
gordinişe	1
şıni	1
dınyo	7
ımruj	2
fatihə	3
ofəye	1
nusrəta	1
mınışon	1
nığılə	4
lovğəti	1
ogordınişe	1
fəryod	1
məhbubə	2
tu	7
sığinə	1
dilarə	2
sabiri	2
cılmən	1
redaksiyə	1
çayxonə	3
kəsım	1
əğıli	12
mudira	1
sıxanən	1
jəyə	1
çoknəje	1
xalə	2
mizi	6
mərsiyəm	1
materialon	1
vəs	1
gəzeton	1
araxçini	1
peyğəmbərən	1
mustafayev	2
vadəm	2
merdış	1
dəbəşeyəni	1
ətrofədə	4
kuçə	8
jəydənim	1
imkoninə	1
rang	1
bardışone	4
aziz	1
işorə	3
xərəboği	3
bekardedənin	1
hıriye	2
bıgətım	1
çoştə	4
məvotbən	5
bardışe	4
abdulla	4
nibu	1
kəbəkə	3
dəvardedəni	3
həmsin	1
ikərən	2
dənoəşbe	1
ğəzəni	2
mehmonım	1
xəndəxo	1
iştəni	1
kilometr	1
sef	1
hələ	45
pegətedə	16
səkəson	1
bıvon	1
nəmandi	1
gonbe	1
kəs	17
diy	33
noxəşətiku	1
həni	59
vironə	1
oəgardin	1
coylibe	1
ruyənebən	1
peşti	1
rişi	1
tərəfədə	2
sərine	3
ğoli	2
turmədə	1
baləşən	1
fransızə	1
reçinəti	1
xısosi	1
danıvarde	2
ğəror	2
təbrik	1
nışandə	1
çimine	1
tarverdi	1
ebəgıneyəni	1
xaçinə	1
pexəviyedə	1
pələng	3
nıvardışe	1
parsi	1
cırməvulə	1
bəhəy	1
nızınəy	1
mıdrikəti	3
çıtımə	1
çiye	2
səğandon	1
şua	1
bəroən	1
baxma	2
metodikəku	1
behəyoə	1
cəbrayilı	1
dəxılış	1
çiçeya	1
astarxani	1
kutisə	1
çandi	3
ekardışe	1
maşinış	1
şır	1
həkimi	1
bandə	1
evardedə	1
tovə	12
numrə	3
maarifi	2
rəğ	1
galıb	1
oğandedə	1
rozi	6
ğıbon	9
zandəgo	12
bət	1
bıdəm	1
vəşi	5
bəti	2
şımə	18
zumand	1
çəməne	2
yongo	4
evatəşbe	1
bedəbe	4
idi	1
ğıron	5
bardedəybən	2
no	5
işti	6
bıgınoən	1
tənbəku	2
məhrəmə	2
xanımə	2
səy	45
haftə	1
məbi	4
məktəbo	1
çəşin	1
əhvolot	9
saat	9
ətrə	2
ərəğə	2
bəmıku	1
ğabon	1
ejənım	2
bahandovnəni	1
dəbe	1
hol	3
zəhmətisə	1
avgusti	1
ığınəy	1
cife	1
şəriəti	1
çovniyə	1
vojor	1
dərse	1
merdiş	1
çəyku	15
nənəxanım	1
evatıme	1
dıjd	3
bıno	2
məclisədə	7
səvon	1
luku	5
petove	3
hanədə	1
dərgəzi	2
pulə	1
şodən	1
hıkm	1
mənim	1
sutulə	1
gəmi	4
put	1
ğodrət	2
dastonışon	1
dəğığə	3
bejenbe	1
nəsihət	2
dəvinəo	1
məsəş	1
maşini	14
sırəçəkkənə	1
zəminiro	1
dəboxtedə	1
mışkəmi	1
dərs	4
tərənnum	1
tualeti	2
dənoydən	2
çoke	6
gulxanım	4
xeyzoni	1
molı	1
mərdi	1
çand	6
burti	6
tate	1
sute	6
əvindiybən	1
təftiş	1
kəfşənədə	3
məsəl	1
jenpərəstə	1
çımıkiyon	1
ğəti	1
bəpime	2
kitobəli	9
biniviştən	1
xəlğ	1
xıyoə	1
oxoy	10
şair	1
sori	7
umuj	1
ruji	38
əyobe	1
ah	1
sırəçəkkə	2
həvoy	1
hı	2
məjən	1
hestışone	2
imdodi	1
vardə	4
məkənən	1
soriku	1
matəm	1
zərfət	2
bıvotom	1
bədi	2
rosnedəm	1
boştə	18
ləmə	1
lampə	2
pencəku	4
pegardiha	1
dəvardedə	7
asbo	1
ıştıku	2
həbs	1
əhvoloton	2
məlonən	1
poladən	1
kinən	2
pegardedə	3
deyəvon	1
pozəvədə	1
bınıvıştım	1
bebəşe	1
kanə	5
nıkardə	1
boşamon	1
piyedəşbe	2
behiştə	1
bedənibu	1
huccət	1
cəm	2
vərəsə	1
pusti	2
tikror	2
petatedə	2
əğəhuseyniku	1
ovış	1
ziyadbe	1
bədiiyə	1
kəlon	4
vərəvurd	1
oçın	2
kopug	1
hıri	1
pentoniyən	1
dəmon	2
bıvotəni	2
gıniyəş	1
okıriyedə	1
gırdomon	1
pekuedə	1
gəzetonədə	1
peşkəo	1
kələ	14
bıjənı	3
tikəy	2
bəste	1
vindedə	57
lətifəsə	1
səydəninbən	1
vizi	1
bekardedəni	1
səfə	6
parsəyn	3
merde	3
sıxanbıkəbe	1
pol	1
gəflətən	1
bışiş	1
prokurorən	1
bunum	10
şorunu	2
beicozə	1
ətır	1
parsedə	2
əzınin	1
pars	1
yusif	2
sıpəkutilə	2
kosibəti	1
sərrostəti	1
həmuş	1
rujbəmiyon	1
vo	2
xuni	1
lıvbəlıv	1
şapi	6
doxtoron	2
hırdən	2
gabrovo	1
voyedən	1
tərg	1
pilo	2
parizim	1
belə	1
dıjdi	1
şodəmon	1
hodison	3
asimi	1
ogardənibin	1
jenım	1
noroziyəti	1
zındənişon	1
vindeədə	6
bəgəte	5
noxuti	1
peroxon	1
duyəbınə	1
nıkəy	2
iluləy	1
vardedənıbe	1
zərfətə	3
nəsıl	2
hakanə	9
fərğinə	1
mandəy	2
hukuməti	1
kəxəlizi	7
vəkili	2
peskande	2
kardəmnəbəy	1
odəmonədə	2
bibuş	1
şıkırne	2
şəxi	1
çıkiku	1
oje	1
kəbə	1
ğiymət	1
bətısə	1
bıbəy	2
çəxməx	1
pelarzedə	3
taspəy	1
s	1
odəmı	1
əvəzi	5
etibar	1
votedəm	5
mədoj	1
iman	3
viii	1
dabastedən	1
bebəhrə	1
bıdəmon	1
dıləo	1
xosyətiku	1
bızını	2
egardə	1
namə	2
zıvonədə	1
diyovıj	1
oxşedən	1
ekuyədə	1
nığıli	2
şoli	1
cılımon	2
xıvandi	1
ime	2
çətinə	1
mexi	1
axməxi	1
çanə	18
bınıvışdi	1
koəkon	2
əməsiybən	1
vardem	2
nəzədə	3
obəkırnen	1
leki	2
ney	1
bivot	2
hakane	1
nıştedəş	1
peçınən	1
yolbe	3
vışkedəni	1
tolışi	16
vadoydə	1
sovet	1
həmişəynə	2
rostəvoj	1
vii	1
şirməmmədi	1
ğoli	1
lışte	1
dave	8
əloc	1
bekardedəm	1
riş	3
hışkə	1
tarif	3
feldşer	1
şəvən	1
dardiku	1
əslındə	1
iglən	2
moə	4
mardedə	4
əhvoli	1
avtobusədə	2
sınci	1
sıxanədə	1
milisioneri	1
sənibəton	2
peyğəmbər	3
ku	4
şıtnə	1
boylima	1
insonbe	1
nıbeyəti	1
ekardə	1
vırə	33
deçəvon	2
votışone	4
mənotən	1
kamaliyən	1
alimon	1
sa	8
ğudrət	9
odəmonədəbe	1
lətifon	20
nıbardışone	1
gələ	1
giti	1
vevə	8
ça	1
dəvardedəbən	1
gılə	31
şin	7
kəj	1
vaxtış	1
urus	2
tırkə	1
dustəti	1
eşte	1
xəşəcon	1
əkəy	7
koon	7
sipirişe	1
patedəm	1
əbəy	2
işarə	1
pebırnedə	1
maşkinə	1
sənətkoə	1
iltimasi	1
elədi	1
intriğə	1
əvotim	1
yədullamon	1
famedə	2
heydər	4
beabru	4
nəhyə	1
xorəki	4
araxçin	4
zoklə	1
yəxə	1
nədəji	1
məsedəybən	1
mılxəs	7
doxtorəti	1
oçinən	1
bərkbe	1
əjənin	1
sıxaniyən	1
şəvon	4
həzohəlbət	1
həyo	1
harde	8
həsi	1
sixani	1
çokebən	1
zımıstonə	2
çəğın	2
sıxanış	1
imən	2
iminə	7
okırnişone	2
hardemonım	1
ki	234
mustafayevi	1
langedəş	1
xolçə	1
davesə	1
moxtar	1
peşedə	2
huyə	1
əbəybən	1
bıbaxşı	1
nıştedə	11
məvıt	1
islami	3
ədəyn	2
gujd	12
niyən	1
gabil	2
işkil	1
pelxartən	1
jəy	17
noəni	1
məbə	3
keçə	2
əğə	15
oğətəmbe	1
voyenkomat	1
edyəsedə	4
idə	1
gılfə	1
tıləy	1
bobomən	1
səpe	18
şeyx	10
mıhumə	1
pekıştedə	1
vitedə	6
bıdon	1
ruyon	1
mamu	200
pepuştə	2
beəşi	1
dəyən	1
gəvdəbastə	1
bıvit	1
şəxsiyəton	2
azizə	3
ic	2
misali	2
lod	4
ənədə	1
səlomə	1
əğətni	1
gılı	1
vasvası	1
li	1
nəvəbe	1
əgəm	1
məlul	1
roonsə	1
nəve	4
mayıf	1
merdi	23
hovonən	1
tarsəyn	1
ğırbon	3
ğoymi	1
luzisə	1
əstənişəni	1
dəşiş	2
kırçi	1
sutedə	2
tarsedəniş	1
sinə	2
huzr	1
çto	2
yoxdur	1
hıvos	1
votıme	3
diyəro	7
əkəni	1
yunisiməni	1
çəşonış	2
bəvotem	2
voş	2
se	26
imi	6
noməy	1
jigo	6
dəvardeədə	1
vaxte	2
sovxozi	6
ebarde	2
ərki	1
dərəsdəni	1
çıbıznım	1
sağande	1
əğili	1
çayxonədə	4
sati	3
nızınəşone	1
təcub	3
biləmon	2
ogardım	1
dəşe	1
jəğo	3
zinə	1
kovrə	3
bi	3
perosniyəşbe	1
bəpe	14
məzmuni	1
obırnedəmonəni	1
mardəye	1
mange	1
cəmədon	1
əvotim	1
mənot	6
behan	1
konolə	1
votəşone	2
çi	1
həğiğət	1
mutə	1
təhməzi	3
iflicə	1
bekardışe	1
votedəni	6
nəbəyş	1
vəy	4
rokirə	1
hədəfin	1
həmoə	1
bənoş	2
ğıronbahandon	1
pegardıha	1
ostorojon	3
səfeyə	2
pıyedə	1
çokne	5
noydə	19
tarverdi	2
huseyni	3
puli	3
patə	10
kuye	5
